146, 383.360,   21.262,   27.560,   -7.924,  199.827,    0.735,    1.517,    0.690,   16.994,   1.1259
147, 383.760,  -10.016,   45.553,    9.516, 238137.693,    0.477,    4.632,    0.416, 8135852.535,   1.3515
148, 384.160,  -53.028,  222.677,   56.148,  384.189,  270.727,  284.648,  270.950,  572.427,   3.5289
149, 384.560,   78.337,   11.261,  -78.617,   18.125,  104.224,    3.581,  103.773,    5.696,   5.5794
150, 384.960,  -40.985,   79.192,   27.805,  232.130,   13.158,   16.156,   13.443,   63.904,   5.0839
151, 385.360,  -69.000,  106.595,   58.002,  216.305,   66.144,   38.197,   66.541,   91.376,  10.5345
152, 385.760,   20.505,    4.095,  -31.458,   34.098,    3.670,    0.424,    2.975,    3.458,  17.5714
153, 386.160,  -45.237,   71.662,   28.832,  214.833,   13.059,   13.944,   13.375,   56.652,  11.8689
154, 386.560,  120.863,   10.726, -129.504,   15.685,  222.450,    3.726,  221.926,    5.144,   7.3249
155, 386.960,  -32.745,   40.331,   23.185,  922.611,    0.967,    2.385,    0.866,  111.858,   7.0246
156, 387.360,    3.328,    4.090,    8.229,  844.106,    1.636,    1.526,    0.523,  211.657,  10.2196
157, 387.760,  -26.704,   51.832,   22.713,  599.747,    1.571,    5.159,    1.618,   83.925,   5.9049
158, 388.160,  -36.961,   89.195,   33.574,  240.895,   20.328,   27.449,   20.659,   78.813,   5.3985
159, 388.560,    3.786,    4.287,   -1.365,   75.156,    2.506,    2.007,    1.542,  104.754,  11.3664
160, 388.960,  -44.993,   76.751,   34.794,  179.507,   22.001,   18.604,   22.288,   48.707,   4.6170
161, 389.360,  -29.596,   59.258,   20.748,  293.102,    3.932,    8.664,    4.118,   53.060,   5.7974
162, 389.760,  -61.956,   88.606,   52.221,  149.272,   98.315,   39.722,   98.646,   72.021,   8.8139
163, 390.160,  -36.746,   62.266,   28.060,  321.362,    3.761,    7.045,    3.946,   43.884,   9.1466
164, 390.560,  -29.794,   46.055,   26.923,  872.926,    1.267,    3.767,    1.224,  117.083,   4.8505
165, 390.960,  -48.037,  117.211,   49.113,  280.048,   45.578,   49.695,   45.963,  126.660,  12.5003
166, 391.360,  -28.831,   66.293,   27.779,  544.897,    2.861,    8.821,    3.037,   95.118,  10.8176
167, 391.760,  -54.719,  125.569,   54.039,  258.581,   75.838,   63.622,   76.212,  142.377,   7.4201
168, 392.160,   98.704,   10.674, -100.382,   16.149,  193.765,    4.310,  193.180,    6.477,   7.9750
169, 392.560,  163.575,   10.687, -173.732,   13.557,  837.698,    6.452,  837.195,    7.834,   6.0556
170, 392.960,   85.920,   10.042,  -95.086,   15.203,  176.482,    4.215,  175.931,    5.904,   6.2613
171, 393.360,  -45.899,   80.748,   35.764,  193.449,   20.257,   17.959,   20.529,   49.152,   6.0971
172, 393.760,  -60.060,   94.833,   51.839,  159.629,  103.584,   45.603,  103.911,   82.388,   8.3739
173, 394.160,  -40.430,   79.812,   30.715,  222.192,   14.796,   17.554,   15.082,   58.455,   8.4110
174, 394.560,   89.892,    9.331,  -95.376,   13.962,  219.374,    4.476,  218.732,    6.580,   5.9174
175, 394.960,  -36.145,   66.866,   26.104,  291.196,    4.951,    8.743,    5.162,   48.258,   5.5568
176, 395.360,  -30.933,   63.294,   27.302,  524.103,    2.483,    7.015,    2.631,   79.398,   5.1807
177, 395.760,  -45.340,  105.402,   45.710,  314.987,   20.096,   27.006,   20.419,   89.340,   7.0967
178, 396.160,  -37.844,   91.599,   37.266,  370.889,    9.393,   17.654,    9.681,   83.838,   7.3637
179, 396.560,   11.355,    4.589,  -10.617,   73.935,    2.073,    0.628,    1.290,   10.891,  11.2889
180, 396.960,  -39.749,   59.497,   30.494,  444.488,    2.076,    4.257,    2.192,   43.980,   4.3696
181, 397.360,    3.028,    4.223,    7.109, 1793.769,    1.646,    1.812,    0.498,  980.833,   9.0110
182, 397.760,  -37.019,   74.705,   30.098,  338.823,    5.687,   10.669,    5.926,   60.894,   6.1451
183, 398.160,    4.432,    4.384,   -0.561,   73.108,    2.757,    1.958,    1.716,  273.407,  17.2088
184, 398.560,  -61.253,   96.301,   51.435,  164.678,   97.536,   44.000,   97.864,   83.456,  11.0664
185, 398.960,  -31.611,   59.617,   24.309,  421.040,    2.499,    6.292,    2.637,   59.536,   7.3767
186, 399.360,  -39.460,   93.016,   35.751,  300.932,   14.065,   21.611,   14.373,   81.509,   9.3847
187, 399.760,   80.722,    9.046,  -84.485,   14.264,  167.582,    4.149,  166.878,    6.562,   9.5847
188, 400.160,  -36.969,   68.740,   27.135,  319.939,    4.526,    8.299,    4.729,   50.639,   5.5917
189, 400.560,    0.877,    2.240,    3.353,   92.596,    1.495,    1.418,    1.223,   46.820,  12.9746
190, 400.960,  -31.871,   59.203,   26.524,  519.627,    2.082,    5.655,    2.198,   69.322,   5.0128
191, 401.360,    6.334,    4.761,    0.111,   73.353,    2.884,    1.672,    1.809, 1439.128,  18.8193
192, 401.760,  -35.146,   60.240,   29.349,  509.675,    2.111,    5.175,    2.232,   60.713,   4.9887
193, 402.160,  -33.129,   93.554,   30.169,  303.976,   14.987,   27.618,   15.315,  104.698,   6.4395
194, 402.560,  -44.620,   93.676,   37.260,  210.057,   34.758,   32.375,   35.093,   82.602,   6.3094
195, 402.960,  -36.614,   79.296,   27.338,  306.647,    8.074,   14.116,    8.345,   73.429,   5.4337
196, 403.360,   12.578,    6.451,  -17.068,   78.897,    2.277,    1.145,    1.513,    7.819,   6.6922
197, 403.760,  -50.514,   66.292,   34.222,  137.628,   24.242,   13.715,   24.473,   34.353,   3.8275
198, 404.160,  -39.264,   69.126,   28.843,  231.529,    7.641,   10.228,    7.870,   40.334,   5.1358
199, 404.560,   90.783,   10.712,  -95.779,   16.059,  219.784,    5.217,  219.163,    7.487,   8.1761
200, 404.960,  -32.658,   45.833,   24.380,  723.903,    1.150,    3.027,    1.123,   82.271,   4.0547
201, 405.360,  -32.260,   74.666,   32.958,  560.263,    3.609,   10.056,    3.824,  100.257,   6.0127
